family,model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
KenyonCells,Dummy,0,0,6.316858281818706,9.911155114161488,5.192096597145993,-2.038258180792063e-05,,
KenyonCells,Dummy,0,1,6.311889768328615,9.91129687133197,5.190998902305159,-2.5683969867351664e-05,,
KenyonCells,Dummy,0,2,6.304436998093478,9.908192155329559,5.189352360043908,-3.480683348122682e-05,,
KenyonCells,Dummy,0,3,6.251067856992157,9.712940513749096,5.208447613823368,-1.4526306765461072e-05,,
KenyonCells,Dummy,0,4,6.218721706159995,9.65195598911194,5.224355458036204,-0.00014611681157172818,,
KenyonCells,LinearRegression,0,0,14.092372668296738,19.284564853366103,10.752171662038148,-2.7859946253607646,0.36467574384613205,0.26386398342285616
KenyonCells,LinearRegression,0,1,12.991231237712691,16.80200399067993,10.194107185025224,-1.8739046293244956,0.4541570433617166,0.3601669035394116
KenyonCells,LinearRegression,0,2,13.819489484410052,17.660556953399098,11.252996092714227,-2.177130592108369,0.36771480078500457,0.3097233010142297
KenyonCells,LinearRegression,0,3,14.215298887541582,18.093425943353292,11.556321613244364,-2.470135755033866,0.3880503866738233,0.294809794273916
KenyonCells,LinearRegression,0,4,14.026634489591197,18.200220684315592,11.696359207296446,-2.55619932493637,0.40147737909978864,0.31630343957640467
KenyonCells,ElasticNet,0,0,3.9403981499886185,6.219516670791784,2.5958283745250332,0.6062019346264194,0.8174777232224311,0.757852396730506
KenyonCells,ElasticNet,0,1,3.9416793511389123,6.336145268078091,2.615408078196286,0.5913039537534228,0.8037750500427785,0.7452340848370741
KenyonCells,ElasticNet,0,2,4.0016175199677235,6.240854812436303,2.8307159988904553,0.6032522855297788,0.8058341619228626,0.7908046435787319
KenyonCells,ElasticNet,0,3,3.8745377382628208,6.307750253072318,2.3281622510076954,0.578251224679533,0.7983269962598953,0.7553887831853455
KenyonCells,ElasticNet,0,4,4.00850824153496,6.32220353147383,2.7821355347185737,0.5708889153355226,0.7921501979026391,0.7267741020152824
KenyonCells,SVR,0,0,4.516437626272232,9.285585755093475,1.7746393082690175,0.12223367347054925,0.5447985700867775,0.8055612207384375
KenyonCells,SVR,0,1,4.441377354240015,9.31573108773059,1.7524101573834745,0.11654573460215611,0.5435442101367541,0.8118130507487922
KenyonCells,SVR,0,2,4.457225907312441,9.217967960286801,1.6555816354424238,0.1344410255634938,0.5437852057545022,0.8044987378311194
KenyonCells,SVR,0,3,4.461614501670373,9.100812574405195,1.8207214319353904,0.12205928197222526,0.5269689968023074,0.7834874469390806
KenyonCells,SVR,0,4,4.456631936391934,9.091725187837827,1.7912899929077497,0.11258781604472534,0.5071526342512246,0.7409063970920506
KenyonCells,RandomForest,0,0,2.8340131578947365,5.088415916087022,1.57,0.7364120754685943,0.863708298467797,0.8305112630701517
KenyonCells,RandomForest,0,1,2.693179824561404,5.147896798438021,1.3800000000000001,0.7302199389204448,0.8672158828012448,0.8446987498760664
KenyonCells,RandomForest,0,2,2.6850657894736845,5.419432202245623,1.3450000000000006,0.7008191096593668,0.8392601331224683,0.8565569532948063
KenyonCells,RandomForest,0,3,2.7583076923076923,5.2064763347369425,1.62,0.7126622754702261,0.8461128823386304,0.8509956419694514
KenyonCells,RandomForest,0,4,2.659054945054945,4.930855642039965,1.5899999999999999,0.7389778494866438,0.8644395509521041,0.8402257013599282
KenyonCells,RandomForest_authors,0,0,4.118016993465611,6.279630193852987,2.123810259891797,0.5985527902522161,0.7759295346241178,0.6242274181451706
KenyonCells,RandomForest_authors,0,1,4.051316909954569,6.629651142275156,2.8441593536263405,0.5525633682149824,0.7531405520249786,0.6112186893877457
KenyonCells,RandomForest_authors,0,2,4.116308787374897,6.752786226648441,3.0583097621800657,0.5354929840308631,0.7321548072943327,0.553486644309164
KenyonCells,RandomForest_authors,0,3,4.101742508911102,6.689178424661093,2.4778694472004124,0.5257029631663659,0.7273832236330053,0.7236903246350079
KenyonCells,RandomForest_authors,0,4,3.9719206290372204,6.365055912804834,2.6501044768183633,0.565052105165299,0.7583350560525843,0.6643568949326383
KenyonCells,XGBoost,0,0,3.1236386920916215,5.697768100326679,1.436148464679718,0.6695012322095504,0.8195180034070096,0.8407755511087459
KenyonCells,XGBoost,0,1,2.490004395604493,4.655359354816691,1.3695204257965088,0.7793740433162805,0.8863410199733821,0.8437600349446455
KenyonCells,XGBoost,0,2,2.665824302132119,4.973290747730008,1.3416842818260193,0.7480502252798886,0.8652248261107796,0.8535717161283951
KenyonCells,XGBoost,0,3,2.911530041187019,5.378035259744878,1.3371529579162598,0.6934141256655739,0.833427898436848,0.829276885066247
KenyonCells,XGBoost,0,4,2.7941469232173084,5.095238741920802,1.4281790256500244,0.7212840239064143,0.8494525678095893,0.8342158237330158
OpticLobe,Dummy,0,0,6.912089046231201,10.602283617553995,5.6635899450117835,-4.858703614996074e-06,,
OpticLobe,Dummy,0,1,6.9128266140254215,10.602124517225352,5.664571877454831,-7.114845653299895e-06,,
OpticLobe,Dummy,0,2,6.923929624215302,10.621090852623741,5.658876669285153,-3.418889615858234e-10,,
OpticLobe,Dummy,0,3,6.936122556276375,10.670015744971348,5.653770620581304,-5.8135070777343145e-06,,
OpticLobe,Dummy,0,4,6.936122556276375,10.670015744971348,5.653770620581304,-5.8135070777343145e-06,,
OpticLobe,LinearRegression,0,0,5.468523817109047,8.173678306402245,3.79157724650117,0.40565535121217156,0.7339892171718955,0.6617658247599294
OpticLobe,LinearRegression,0,1,5.225249232595776,7.6564755817982055,3.824376149874233,0.4784750471423418,0.748775904584912,0.6492285161214412
OpticLobe,LinearRegression,0,2,5.316319054374531,7.613281678305773,3.715175969290133,0.4861864547674307,0.7380611192779934,0.6230758972760665
OpticLobe,LinearRegression,0,3,5.332997628440578,7.623910553519264,4.0721002158591375,0.4894620985118264,0.7344912662838207,0.6514603609936849
OpticLobe,LinearRegression,0,4,5.625685589020155,9.06862655173705,4.002228566888142,0.2776370880599457,0.6741382789381571,0.6482570422062074
OpticLobe,ElasticNet,0,0,4.0841947996552435,6.800051793190828,2.5300550405033277,0.588634642129825,0.7962586325862548,0.797932628915861
OpticLobe,ElasticNet,0,1,4.008692082520273,6.583278692688085,2.553706151932018,0.6144313008552212,0.8175610342188411,0.7763509076687707
OpticLobe,ElasticNet,0,2,4.089991641787728,6.686427939182286,2.5761780666451335,0.6036762582103741,0.8213676404790052,0.7617848434876482
OpticLobe,ElasticNet,0,3,4.169150341156434,6.811440176605285,2.597007720287155,0.592478714550668,0.8054382975679726,0.7871418500894855
OpticLobe,ElasticNet,0,4,4.053447507714283,6.681653754482886,2.481864567350006,0.6078607287562026,0.8147999310820453,0.7696010568716528
OpticLobe,SVR,0,0,4.542246447980339,9.692857539626262,1.659163291187446,0.16419120991805247,0.5913385126875943,0.8627923849822959
OpticLobe,SVR,0,1,4.554573667680819,9.642348485037974,1.7066476877771768,0.17285254940785877,0.6091575183700213,0.8647458301722767
OpticLobe,SVR,0,2,4.571572640533885,9.665484521811042,1.6701172535039648,0.17184998907225602,0.6015180480852338,0.8506560617638118
OpticLobe,SVR,0,3,4.513247512303804,9.759909912959696,1.5825556945746992,0.1633110714829542,0.605387234448171,0.8845219047404392
OpticLobe,SVR,0,4,4.6284460170809965,9.748963728635108,1.7122714244197441,0.16518678866660808,0.5991093246966026,0.8458074171661328
OpticLobe,RandomForest,0,0,2.8447604084838964,5.760559892487977,1.3099999999999987,0.7047889106148184,0.8420278496162577,0.880057183612232
OpticLobe,RandomForest,0,1,2.6502985074626864,4.8933031412701675,1.2800000000000002,0.7869794354263471,0.8886864362594411,0.8589251780759638
OpticLobe,RandomForest,0,2,2.7229850746268656,5.574659913397344,1.21,0.724514649922755,0.8561247549557112,0.8843413235982801
OpticLobe,RandomForest,0,3,2.688664571877455,5.225615281167511,1.1600000000000001,0.7601458316591228,0.874683717953508,0.8696478925760109
OpticLobe,RandomForest,0,4,2.577274155538099,4.665431927139373,1.33,0.8088139861962376,0.9027068048799252,0.8849731947908089
OpticLobe,RandomForest_authors,0,0,4.17885264871307,7.584963189083297,2.141591198466268,0.4881882764631027,0.6991240571665212,0.7131512291615332
OpticLobe,RandomForest_authors,0,1,3.7069087734499746,6.180523781379812,2.3469438198678296,0.6601651977773676,0.8170076130456746,0.7085246353623453
OpticLobe,RandomForest_authors,0,2,4.009953598209312,7.150481151906419,2.2943070993187753,0.5467557690191247,0.742029139903617,0.713094841625145
OpticLobe,RandomForest_authors,0,3,3.7877600535794502,6.565396448160544,2.1583391392851126,0.621388051210003,0.790174077435351,0.740910692808171
OpticLobe,RandomForest_authors,0,4,3.8252884549138018,6.281770995994159,2.289622963949752,0.6533935787537616,0.8105811997260708,0.7188123211358797
OpticLobe,XGBoost,0,0,2.8478637609911757,5.41283651738707,1.263843059539795,0.7393527810135487,0.8609147974329969,0.8701001022898213
OpticLobe,XGBoost,0,1,2.7811511840151137,4.987505939919232,1.3298959732055664,0.7786986105146623,0.8827379694220203,0.8487543323615618
OpticLobe,XGBoost,0,2,2.8041313566927393,5.306021088789568,1.2887605130672455,0.7504257951858525,0.8672190310821672,0.8685803317182775
OpticLobe,XGBoost,0,3,2.7810760780931902,4.969698209423288,1.3290374279022217,0.7830635958364196,0.8849442826026107,0.8698821226219777
OpticLobe,XGBoost,0,4,2.64206326773715,4.680893254373631,1.2976946830749512,0.8075446985203688,0.8993793547035918,0.8785297719199707
Monoaminergic,Dummy,0,0,9.471839464882946,12.93980983537071,8.132107023411372,-0.0008089811453642071,,
Monoaminergic,Dummy,0,1,9.235607580824972,12.422549159962378,8.279264214046822,-0.0008684677198580459,,
Monoaminergic,Dummy,0,2,9.190256410256412,12.411726179124406,8.26923076923077,-0.0006482003311145679,,
Monoaminergic,Dummy,0,3,9.402762994252164,12.863129909920897,8.181969949916528,-8.710069424799904e-05,,
Monoaminergic,Dummy,0,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,LinearRegression,0,0,6.428960051836179,8.649768685613102,4.715186116916939,0.5527973243333684,0.7454685813580391,0.6678920509869442
Monoaminergic,LinearRegression,0,1,6.742697141304181,8.988758297823832,5.349566165363687,0.4759714312756591,0.7296475716165016,0.7190601821022743
Monoaminergic,LinearRegression,0,2,6.648859115991107,8.928591255462281,4.858320906360065,0.48217509950193604,0.7209862266881562,0.6732238984632375
Monoaminergic,LinearRegression,0,3,6.414958842130645,8.766333371637922,4.731615614054849,0.5355056040531436,0.7531668314874864,0.6438841154116455
Monoaminergic,LinearRegression,0,4,6.578927072145703,8.021376341373466,6.124940659206185,0.6114274327403981,0.7922903120059905,0.6391008868945804
Monoaminergic,ElasticNet,0,0,5.350335678035505,8.057969507117928,3.7114843734962157,0.6118973167840309,0.823287218924896,0.786837524401659
Monoaminergic,ElasticNet,0,1,5.625503211496047,8.10928584332429,3.990704719851046,0.573498289654923,0.770457362070148,0.7160306567573652
Monoaminergic,ElasticNet,0,2,5.285767118315651,8.051996766014623,3.1856844487894285,0.578862193752658,0.7820620004829671,0.7991756902580485
Monoaminergic,ElasticNet,0,3,5.604079396543488,8.437432495145737,3.8937359607804076,0.5697061523328655,0.784895867363904,0.7787451316540828
Monoaminergic,ElasticNet,0,4,5.659996211648591,8.124079855151374,3.871872935519521,0.6014133776975337,0.8281185748931718,0.7215936532894635
Monoaminergic,SVR,0,0,7.602313340584123,13.202354687875745,2.849897558677873,-0.04183321295336606,0.4392477581641573,0.5707788314334837
Monoaminergic,SVR,0,1,7.2253577472489,12.47600147673446,3.074682699180455,-0.009500164179473414,0.41871416876915263,0.5079336054794651
Monoaminergic,SVR,0,2,6.99150564659497,12.39768287383726,2.6151742312708977,0.0016148947659448964,0.47264758871487766,0.6144379910352769
Monoaminergic,SVR,0,3,7.167359527400453,12.959733144789405,2.4822122208797914,-0.015164990871748163,0.4230171960718544,0.5761652307881516
Monoaminergic,SVR,0,4,7.4413844221353065,13.001781126582891,2.9629978774496184,-0.020892592934115717,0.44259137718234864,0.557994476395705
Monoaminergic,RandomForest,0,0,4.887266666666666,7.789258544089204,2.7249999999999996,0.6373500308820306,0.8102392548252367,0.8187248558796697
Monoaminergic,RandomForest,0,1,4.999533333333332,7.841909758895896,3.21,0.6011595114235895,0.7790284887495436,0.8036602592882656
Monoaminergic,RandomForest,0,2,4.741866666666667,8.374025475639938,2.27,0.5445029144886069,0.7581572298683346,0.8200996045383556
Monoaminergic,RandomForest,0,3,4.833422818791947,7.568459455099824,2.94,0.6537741488568114,0.8391569600451312,0.8591074685719712
Monoaminergic,RandomForest,0,4,4.646845637583892,7.453565607711276,2.41,0.6644922872363577,0.8220351559455972,0.7927861645753789
Monoaminergic,RandomForest_authors,0,0,5.697551569999169,9.01885950714927,3.57141679126604,0.5138182534137787,0.741045517871583,0.7463208492972678
Monoaminergic,RandomForest_authors,0,1,5.560065425686986,8.517660760792058,3.149908806596423,0.5294603369473727,0.7305869332853466,0.6501469462108108
Monoaminergic,RandomForest_authors,0,2,5.66107562777398,8.831093661393043,3.2397910292419616,0.4934223457117659,0.7195790688871356,0.7133790565449929
Monoaminergic,RandomForest_authors,0,3,5.329456404717795,7.739268656921021,3.266214875523452,0.6379701671859033,0.8401253559871017,0.7473866325689926
Monoaminergic,RandomForest_authors,0,4,5.8123619132178375,8.742610039635501,3.5071183723320827,0.5384098148289556,0.7415901682718309,0.6905804846855093
Monoaminergic,XGBoost,0,0,4.684792675077915,7.810187640533076,2.5064358711242676,0.6353985914984621,0.7980913664396361,0.7930819952966929
Monoaminergic,XGBoost,0,1,5.156423621475697,8.7113249361999,2.5199389457702637,0.5078199730018962,0.7161508476208984,0.8023595210745454
Monoaminergic,XGBoost,0,2,4.823448415199915,8.34491659222658,2.20298433303833,0.5476641102178105,0.7422160991482772,0.7872171588000155
Monoaminergic,XGBoost,0,3,4.564930193976268,7.583270583573699,2.393278479576111,0.6524177266631215,0.8235025579563752,0.8192151920020656
Monoaminergic,XGBoost,0,4,4.580040918363121,7.606415871956247,2.279874801635742,0.6505906810027602,0.8066468974196881,0.760815589632139
Glia,Dummy,0,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457813652e-06,,
Glia,Dummy,0,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811523226e-06,,
Glia,Dummy,0,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774041890738e-05,,
Glia,Dummy,0,3,17.356178905307704,19.28052602051769,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,0,4,17.338722751838905,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,LinearRegression,0,0,28.563514987204485,97.0899361152306,15.013962711902185,-24.506352209581628,0.1676461865470476,0.5197489886626495
Glia,LinearRegression,0,1,19.8190485305764,38.8920293014693,13.544018890409886,-3.085685934316434,0.4009455685761793,0.6259039147838714
Glia,LinearRegression,0,2,19.022995026682818,28.603085763590908,14.11263551683623,-1.203164582134208,0.45520104829001046,0.536271980246864
Glia,LinearRegression,0,3,20.62228162094779,31.4401067754379,14.843087910246687,-1.659074471300149,0.46554348524320266,0.5636918156702022
Glia,LinearRegression,0,4,21.584439094566818,44.339267761962766,13.954286450441776,-4.293928592274854,0.28957841626891356,0.561083807289339
Glia,ElasticNet,0,0,8.064874353422107,10.158425607574172,7.014411573178595,0.7207760086427231,0.8645361317200944,0.877112164511137
Glia,ElasticNet,0,1,7.552992208767039,9.767971619142683,6.035457663540793,0.7422773732475735,0.8767770819648038,0.8844873673619178
Glia,ElasticNet,0,2,8.111217963815488,10.297527253880196,6.371336017895978,0.7144467780179085,0.8579379288046929,0.8683120785035481
Glia,ElasticNet,0,3,7.845409633001144,10.025073574145937,6.072954870908217,0.7296430034392638,0.8654503704812536,0.8634896518924007
Glia,ElasticNet,0,4,7.5273745874682385,9.75439514602043,6.008088833591651,0.7437866617985465,0.8739172241445847,0.8962308198059525
Glia,SVR,0,0,12.42878614232374,17.133594014492157,8.401630815471876,0.20567749793071477,0.6511163799129255,0.7285206653341165
Glia,SVR,0,1,12.195945191782338,17.30200313446347,7.101923210138016,0.19139477440374486,0.6897954438310293,0.7707978545156414
Glia,SVR,0,2,12.383474489124872,17.060064801192148,8.677197885257515,0.21624104204237093,0.6742708147156804,0.7444947915696022
Glia,SVR,0,3,12.58317164794288,17.15351716300445,8.930359429629576,0.20846734100746156,0.6337610534285243,0.6886103769358666
Glia,SVR,0,4,12.08802516965326,17.00594399048254,7.197453530983951,0.22124197627964493,0.686335581971159,0.7547375852114009
Glia,RandomForest,0,0,5.983923205342237,8.805546030854789,4.21,0.7901966081045426,0.8918873777425456,0.9116543797634611
Glia,RandomForest,0,1,6.111856187290971,9.027948234848473,3.6550000000000007,0.779848377080138,0.8868197860597827,0.900514713189883
Glia,RandomForest,0,2,5.798428093645485,8.616458564513609,3.8149999999999995,0.8000696287320379,0.8983207473860997,0.9156553536358506
Glia,RandomForest,0,3,5.666036789297658,7.91324579613829,3.8450000000000015,0.8315497005386137,0.9161167825821009,0.9166112971290672
Glia,RandomForest,0,4,5.548862876254181,7.9783368272108,3.8499999999999996,0.8285940947354211,0.914414228725132,0.9130870959654942
Glia,RandomForest_authors,0,0,8.802739877702045,11.634177262655482,6.843694707359696,0.6337553621419008,0.7997661320387512,0.793816099525049
Glia,RandomForest_authors,0,1,9.155418762618721,12.152626931204047,6.196822955071017,0.6010815686189448,0.7803210805227668,0.7825705180539825
Glia,RandomForest_authors,0,2,8.435851624923417,11.392153129997698,6.064907733392927,0.6505115781192428,0.8135001281924852,0.8164567726711239
Glia,RandomForest_authors,0,3,8.658983910928,11.197952365537926,7.1174328696249685,0.6626818518399523,0.8264183841913444,0.7864944708500318
Glia,RandomForest_authors,0,4,8.52297336696071,11.54409562109129,5.9226454904612815,0.641143450976476,0.8030773570719991,0.7774869916996249
Glia,XGBoost,0,0,5.692979205110365,8.451483474559325,3.390751153230667,0.8067293910493099,0.8982100535587918,0.9032057111252003
Glia,XGBoost,0,1,5.8302310948169795,8.71887828205748,3.0554120540618896,0.7946640458699884,0.8915443449238362,0.895208476640662
Glia,XGBoost,0,2,6.055801598604357,9.09405549035355,3.7237534523010254,0.7772917196915823,0.8827592422066262,0.8948341257855326
Glia,XGBoost,0,3,5.874875763391673,8.644546811755209,3.369504451751709,0.7989764506427144,0.8944872600342835,0.8998074653995353
Glia,XGBoost,0,4,5.623376570838226,8.203404736562359,3.2278774976730347,0.8187870110051663,0.9049007983210813,0.8991459497984495
Peptidergic,Dummy,0,0,9.289086775293672,12.501299417166145,7.095172413793103,-1.9951830410036564e-08,,
Peptidergic,Dummy,0,1,9.289086775293672,12.501299417166146,7.095172413793103,-1.995183063208117e-08,,
Peptidergic,Dummy,0,2,9.333698613457528,12.535522123659888,7.093663911845731,-2.1286880902415817e-07,,
Peptidergic,Dummy,0,3,9.364328873871818,12.550057928324705,7.1005509641873275,-5.239795475509013e-06,,
Peptidergic,Dummy,0,4,9.315320457208953,12.532100341015482,7.089531680440771,-4.468192435158613e-06,,
Peptidergic,LinearRegression,0,0,8.718717654667765,11.628190254007832,6.381078230348786,0.1348050970074124,0.6170304258655008,0.5992845136386463
Peptidergic,LinearRegression,0,1,7.4171708998671235,9.72829317797703,5.86101480302297,0.3944318919517117,0.668951834886169,0.6559800664511704
Peptidergic,LinearRegression,0,2,7.737723219442336,10.057910583431315,5.759581324023003,0.35622993587187335,0.6719053098331587,0.5812954319048553
Peptidergic,LinearRegression,0,3,7.981720262843021,10.3341067654785,6.6107426163279435,0.32195783342135464,0.654990887029751,0.5567534866266962
Peptidergic,LinearRegression,0,4,8.787903965210608,11.790196525334625,6.720656048817787,0.11489192700332407,0.5817683479174385,0.6466939042450055
Peptidergic,ElasticNet,0,0,6.430787069100666,9.280011378264936,4.396086718395745,0.44895544928123354,0.673065672566496,0.7226597923299674
Peptidergic,ElasticNet,0,1,5.696207284082226,8.138299759421013,3.9779791279768535,0.5762037991769005,0.7855333137917331,0.815557016142754
Peptidergic,ElasticNet,0,2,5.4969076915782455,8.134976103669224,3.677023423828854,0.5788587322580341,0.7991831126965395,0.7356795871408596
Peptidergic,ElasticNet,0,3,5.506395917685796,8.204322030632744,4.169362008380375,0.5726376959664465,0.7934987191090591,0.7551890761641347
Peptidergic,ElasticNet,0,4,6.467800940209466,9.758377120554421,4.4755638500589585,0.3936695082011774,0.6307991537047553,0.693037368878321
Peptidergic,SVR,0,0,7.727250652649787,12.538728574681192,4.041027413819558,-0.00599702696056803,0.33443525056926793,0.4569778922975087
Peptidergic,SVR,0,1,7.634964890267165,12.498671638579896,4.088334776833404,0.00042033674404418075,0.3897843703985676,0.5048960948952691
Peptidergic,SVR,0,2,7.356436171035745,12.486534777271913,3.4063455165247865,0.007800282063684438,0.5045187621216187,0.6671927914702752
Peptidergic,SVR,0,3,7.624931721213034,12.547970223422507,3.816283131447486,0.00032743471603235985,0.3959145481172755,0.5693106837033669
Peptidergic,SVR,0,4,7.769403450041035,12.616915660640363,4.060967891667027,-0.013586023726588792,0.3358950814483384,0.42635251949390657
Peptidergic,RandomForest,0,0,4.335934065934066,6.824157396765125,2.42,0.7020195546932304,0.8463150637909733,0.7907110517428826
Peptidergic,RandomForest,0,1,4.0078571428571435,6.296552999088443,2.33,0.7463146306885409,0.8876889415314404,0.8265795648302738
Peptidergic,RandomForest,0,2,4.791270718232044,7.787818225098884,2.7199999999999998,0.6140359549653849,0.7895842872181489,0.7586273853703279
Peptidergic,RandomForest,0,3,4.758950276243095,7.7428562334537565,2.64,0.6193610683222351,0.7872772285217249,0.7530935092245381
Peptidergic,RandomForest,0,4,4.271988950276243,7.199889079869977,2.4800000000000004,0.6699301732991163,0.8241943046961194,0.7835975459621123
Peptidergic,RandomForest_authors,0,0,5.657830597395913,7.954410866607821,3.6832342433742626,0.5951391952856077,0.776875968005973,0.6179902634967853
Peptidergic,RandomForest_authors,0,1,5.034174237389711,7.436801475670961,3.447450469827942,0.6461150682202318,0.826566262966745,0.7165955495387288
Peptidergic,RandomForest_authors,0,2,5.896061301178291,9.188122865375583,3.7510032668798248,0.46275940042866537,0.6820563060553444,0.6425528802522879
Peptidergic,RandomForest_authors,0,3,6.039522441076184,8.847650742538564,3.9995159994484037,0.5029881355497094,0.710007604665815,0.48292207590553665
Peptidergic,RandomForest_authors,0,4,4.965712975506595,7.604284595733811,3.4256887115896077,0.6318108909184443,0.8022013012501817,0.6722860492760163
Peptidergic,XGBoost,0,0,4.190574369423992,6.778331817985667,2.114854723215103,0.7060081139044418,0.8404958980941383,0.8032767646287724
Peptidergic,XGBoost,0,1,4.156015719952328,6.728447573660109,2.2747303247451782,0.7103193806950718,0.8442884204768373,0.8361222421868698
Peptidergic,XGBoost,0,2,5.255217657563436,8.456536112720453,2.6727097034454346,0.5449068981347391,0.739861829870576,0.7792550349642622
Peptidergic,XGBoost,0,3,4.634831616377139,7.933258670186878,2.1574995517730713,0.600410521114596,0.7758331277502021,0.7788608893824618
Peptidergic,XGBoost,0,4,4.473990037273204,7.532688137250964,2.6524171829223633,0.6387114580081661,0.799779093817458,0.8012936836864669
Clock,Dummy,0,0,9.691544292672207,12.981978893067081,8.753799392097264,-3.566378445163387e-05,,
Clock,Dummy,0,1,9.72772549163218,12.990610601305788,8.790273556231003,-6.351438390650443e-05,,
Clock,Dummy,0,2,9.590022172949004,12.872491256711466,8.842424242424242,-0.0008126818228628707,,
Clock,Dummy,0,3,10.008869179600888,13.616428961877487,8.718181818181819,-0.00035755278231341947,,
Clock,Dummy,0,4,9.75868440502587,13.054430514646201,8.742424242424242,-0.0001079462500652717,,
Clock,LinearRegression,0,0,6.135861375992209,8.438907487831003,4.330719955758809,0.5774227205752203,0.7617246610341197,0.697746434692454
Clock,LinearRegression,0,1,6.489437392095586,8.467605477197427,5.572223046796736,0.5750971111886004,0.7594016546615587,0.6531767080352759
Clock,LinearRegression,0,2,6.39421387195112,8.674511483127397,4.35629013956498,0.545517001692859,0.740638379576005,0.6430602895661147
Clock,LinearRegression,0,3,6.172340178725229,8.474160924166462,4.55206367477688,0.6125441520913155,0.7868432663590065,0.8077552301583046
Clock,LinearRegression,0,4,6.26362906123997,8.839841644442455,3.9702787210640906,0.5414148508168672,0.7388249314933018,0.6415721569713971
Clock,ElasticNet,0,0,6.21376682648013,9.280106100316047,3.7148262036288067,0.4889780273744416,0.7251881948660736,0.8273887048951476
Clock,ElasticNet,0,1,7.060687156912445,9.669281105668077,5.274987188473064,0.4459399639867836,0.6832683306879985,0.629456281308725
Clock,ElasticNet,0,2,5.78081023121276,8.829867710144864,4.12177663040131,0.5290920928834788,0.7569670103204693,0.7327269385458599
Clock,ElasticNet,0,3,6.74681381320306,9.708125020798585,4.848753515057143,0.4914899656689774,0.7362696739791726,0.8154238272873121
Clock,ElasticNet,0,4,7.263431090869471,10.01581808754318,4.314685553599247,0.41128666637785427,0.6458228781994402,0.6310204900440163
Clock,SVR,0,0,7.835978929761981,13.270051386544713,3.294432550869632,-0.0449100353055194,0.4059109411816896,0.5581292333290392
Clock,SVR,0,1,7.915331076295267,13.382360807376367,3.631779468850686,-0.0612896361635098,0.3114116327963385,0.37183228204237434
Clock,SVR,0,2,7.379053531781942,12.998026016238219,3.192862313652442,-0.020428060481023413,0.4259354257214857,0.6330141918217894
Clock,SVR,0,3,7.670553582111696,13.864327475896646,2.642715555183379,-0.03711382105198835,0.5343365524656372,0.7285167272557057
Clock,SVR,0,4,7.857342526949077,13.698743641470598,3.3317250199511084,-0.10126666317545263,0.2942271739365886,0.4945860063114606
Clock,RandomForest,0,0,6.024096385542169,9.13216584453262,3.49,0.5051412307252359,0.7550872780980935,0.7830231996297969
Clock,RandomForest,0,1,5.953855421686747,8.568619618624385,3.780000000000001,0.5648989000297638,0.8015253745964585,0.7690327960043437
Clock,RandomForest,0,2,5.213780487804878,9.065544997271866,3.05,0.5036186856905205,0.7557097854172568,0.8275366753426379
Clock,RandomForest,0,3,5.548170731707316,8.860312098780994,3.57,0.5764283878122212,0.8392194639831503,0.8645592644726791
Clock,RandomForest,0,4,6.447073170731707,9.099779681063847,4.0,0.5140486744262365,0.7591942398348335,0.7472318623975045
Clock,RandomForest_authors,0,0,8.000305589188905,11.670958778798894,5.12450817406185,0.19174804968385362,0.4405821320178671,0.5131792244751733
Clock,RandomForest_authors,0,1,6.581095076709127,9.56294156470189,3.8276352103732645,0.4580596875254739,0.7044281819283439,0.6623538373169278
Clock,RandomForest_authors,0,2,6.5598061053496854,10.525564847015184,4.371729090374961,0.33085781315674356,0.5955834654444717,0.6279919861298895
Clock,RandomForest_authors,0,3,7.290484006654521,10.87087773926666,4.498812461607496,0.3623857287441753,0.6651468890560363,0.701488538488791
Clock,RandomForest_authors,0,4,7.611522127224263,10.643754847131163,4.535325016575218,0.3351544868062747,0.6105846765280877,0.6841941541173817
Clock,XGBoost,0,0,5.854233711284686,8.852435237475378,3.244701862335205,0.5349933032380312,0.7387577247152579,0.7695128809051754
Clock,XGBoost,0,1,6.004274685339755,8.874427032249459,3.4321861267089844,0.5332878584917928,0.7379933297592974,0.7063911239667863
Clock,XGBoost,0,2,5.956884819696226,9.976921126001837,3.1491050720214844,0.3987976540633028,0.6366727148741942,0.6558682389356599
Clock,XGBoost,0,3,5.216752072404389,9.383569069230532,2.4942662715911865,0.5249220035759936,0.7272726897154174,0.810703844262428
Clock,XGBoost,0,4,6.257958788470161,9.285225794345319,3.70841383934021,0.49404026733031103,0.7047375620355409,0.6906665655532247
